,area,com_client,comment,goods_name,score,times,user_grade,user_id
794,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
795,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
796,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
797,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
798,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
799,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
800,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
801,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
802,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
803,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
804,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
805,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
806,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
807,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
808,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
809,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
810,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
811,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
812,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
813,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
814,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
815,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
816,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
817,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
818,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
819,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
820,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
821,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
822,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
823,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
824,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
825,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
826,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
827,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
828,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
829,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
830,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
831,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
832,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
833,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
834,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
835,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
836,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
837,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
838,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
839,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
840,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
841,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
842,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
843,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
844,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
845,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
846,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
847,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
848,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
849,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
850,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
851,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
852,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
853,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
854,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
855,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
856,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
857,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
858,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
859,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
860,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
861,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
862,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
863,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
864,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
865,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
866,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
867,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
868,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
869,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
870,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
871,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
872,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
873,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
874,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
875,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
876,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
877,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
878,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
879,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
880,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
881,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
882,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
883,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
884,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
885,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
886,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
887,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
888,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
889,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
890,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
891,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
892,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
893,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
894,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
895,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
896,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
897,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
898,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
899,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
900,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
901,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
902,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
903,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
904,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
905,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
906,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
907,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
908,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
909,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
910,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
911,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
912,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
913,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
914,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
915,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
916,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
917,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
918,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
919,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
920,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
921,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
922,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
923,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
924,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
925,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
926,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
927,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
928,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
929,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
930,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
931,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
932,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
933,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
934,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
935,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
936,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
937,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
938,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
939,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
940,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
941,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
942,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
943,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
944,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
945,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
946,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
947,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
948,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
949,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
950,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
951,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
952,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
953,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
954,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
955,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
956,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
957,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
958,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
959,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
960,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
961,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
962,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
963,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
964,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
965,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
966,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
967,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
968,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
969,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
970,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
971,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
972,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
973,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
974,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
975,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
976,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
977,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
978,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
979,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
980,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
981,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
982,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
983,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
984,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
985,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
986,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
987,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
988,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
989,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
990,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
991,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
992,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
993,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
994,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
995,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
996,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
997,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
998,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
999,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
1000,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
1001,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
